"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
730857039,"Thalassoma pavo","(Linnaeus, 1758)","1999-08-18 12:00:00",-28.62655893,38.51682612,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2985","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Telmo Gomes, Jorge Fontes",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2985",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857042,"Thalassoma pavo","(Linnaeus, 1758)","1999-08-24 12:00:00",-28.59986112,38.54777341,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_3133","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Pedro Afonso, Telmo Gomes",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_3133",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857056,"Thalassoma pavo","(Linnaeus, 1758)","1999-08-16 12:00:00",-28.63020107,38.52394661,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2848","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Telmo Gomes, Jorge Fontes",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2848",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857061,"Thalassoma pavo","(Linnaeus, 1758)","1999-07-29 12:00:00",-28.58789563,38.50869694,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2318","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Pedro Afonso, Frederico Cardigos",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2318",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857067,"Thalassoma pavo","(Linnaeus, 1758)","1999-07-31 12:00:00",-28.62145561,38.521947499999996,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2457","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Telmo Gomes, Jorge Fontes",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2457",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857075,"Thalassoma pavo","(Linnaeus, 1758)","1999-08-05 12:00:00",-28.61947754,38.51975738,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2593","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Telmo Gomes, Pedro Afonso",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2593",,"present","Perciformes",,,,,,"Chordata",1073216639,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
730857086,"Thalassoma pavo","(Linnaeus, 1758)","1999-08-11 12:00:00",-28.68063213,38.51831183,"IMAR/DOP","Underwater_visual_census_Azores","Underwater_visual_census_2710","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"HumanObservation",,,"Actinopterygii",,"Azores Exclusive Economic Zone",,"10.0",,,,"IMIS:dasid:5398",,,,,,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,"Pedro Afonso",,,,,,,,,,,"Animalia",,,,,,,,,,"2016-06-10 16:50:25",,,,,,"Underwater_visual_census_2710",,"present","Perciformes",,,,,,"Chordata",267910271,,,,,4309,,,,,,"Thalassoma pavo","Azores",,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1999"
732805020,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.3103,39.5738,"COB - IEO","ERCA","45702","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.26,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"0.6",,,,,,,,,,"Animalia",,,,,,,,"22.26","22.26","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45702",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805061,"Thalassoma pavo","(Linnaeus, 1758)","1996-07-02 00:00:00",2.4521,39.4982,"COB - IEO","ERCA","44896","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,21.75,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"1.33333",,,,,,,,,,"Animalia",,,,,,,,"21.75","21.75","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44896",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1996"
732805261,"Thalassoma pavo","(Linnaeus, 1758)","1993-07-02 12:00:00",2.9415,39.1649,"COB - IEO","ERCA","43548","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.5,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,"22.5","22.5","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:43548",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1993"
732805284,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.9415,39.1649,"COB - IEO","ERCA","44536","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2.16667",,,,,,,,,,"Animalia",,,,,,,,"22","22","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44536",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805319,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.4521,39.4982,"COB - IEO","ERCA","45499","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.275,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,"22.275","22.275","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45499",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805322,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.4735,39.4637,"COB - IEO","ERCA","45792","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,18,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,"18","18","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45792",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805416,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.3103,39.5738,"COB - IEO","ERCA","45599","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,8.475,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,"8.475","8.475","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45599",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805469,"Thalassoma pavo","(Linnaeus, 1758)","1998-07-02 12:00:00",2.9415,39.1649,"COB - IEO","ERCA","44095","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.425,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2.83333",,,,,,,,,,"Animalia",,,,,,,,"22.425","22.425","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44095",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1998"
732805494,"Thalassoma pavo","(Linnaeus, 1758)","1996-07-02 00:00:00",2.4735,39.4637,"COB - IEO","ERCA","44914","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,21.3583,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2.33333",,,,,,,,,,"Animalia",,,,,,,,"21.35833333","21.35833333","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44914",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1996"
732805547,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.4521,39.4982,"COB - IEO","ERCA","45530","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,21.7083,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"5.16667",,,,,,,,,,"Animalia",,,,,,,,"21.70833333","21.70833333","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45530",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805558,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.3103,39.5738,"COB - IEO","ERCA","45307","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,21.7917,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"3.16667",,,,,,,,,,"Animalia",,,,,,,,"21.79166667","21.79166667","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45307",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805621,"Thalassoma pavo","(Linnaeus, 1758)","1996-07-02 00:00:00",2.9415,39.1649,"COB - IEO","ERCA","43788","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,23.4833,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"5.33333",,,,,,,,,,"Animalia",,,,,,,,"23.48333333","23.48333333","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:43788",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1996"
732805626,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.3103,39.5738,"COB - IEO","ERCA","45581","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,9.05,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"9",,,,,,,,,,"Animalia",,,,,,,,"9.05","9.05","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45581",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805633,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.9415,39.1649,"COB - IEO","ERCA","44423","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,23.175,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"9",,,,,,,,,,"Animalia",,,,,,,,"23.175","23.175","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44423",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805634,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.9415,39.1649,"COB - IEO","ERCA","44562","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,6.75,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"5.4",,,,,,,,,,"Animalia",,,,,,,,"6.75","6.75","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44562",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805695,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.3103,39.5738,"COB - IEO","ERCA","45363","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.625,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"2.66667",,,,,,,,,,"Animalia",,,,,,,,"22.625","22.625","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45363",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805714,"Thalassoma pavo","(Linnaeus, 1758)","1998-07-02 12:00:00",2.4521,39.4982,"COB - IEO","ERCA","45141","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,20.775,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"8.16667",,,,,,,,,,"Animalia",,,,,,,,"20.775","20.775","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45141",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1998"
732805716,"Thalassoma pavo","(Linnaeus, 1758)","2006-07-02 12:00:00",2.9415,39.1649,"COB - IEO","ERCA","44585","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,7.6,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"8.2",,,,,,,,,,"Animalia",,,,,,,,"7.6","7.6","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44585",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2006"
732805728,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.4521,39.4982,"COB - IEO","ERCA","45396","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,7.63333,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"5.66667",,,,,,,,,,"Animalia",,,,,,,,"7.63333333","7.63333333","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45396",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805737,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.9415,39.1649,"COB - IEO","ERCA","44383","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,20.9417,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"9.33333",,,,,,,,,,"Animalia",,,,,,,,"20.94166667","20.94166667","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:44383",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
732805738,"Thalassoma pavo","(Linnaeus, 1758)","2000-07-02 00:00:00",2.4735,39.4637,"COB - IEO","ERCA","45562","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,"Raquel Goñi | Olga Reñones - raquel.goni@ba.ieo.es |olga.renones@ba.ieo.es","Actinopterygii",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3015",,22.5417,,"SampleSize=ind. / 250 m²;",,,,,"Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,"10.5",,,,,,,,,,"Animalia",,,,,,,,"22.54166667","22.54166667","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:ERCA:45562",,"present","Perciformes",,,,,,"Chordata",808939647,,,,,2535,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2000"
